DateTime,AddedIPs,RemovedIPs
1558370670,5,5
1558372601,7,3
1558374503,2,6
1558376305,126,2
1558378359,7,2
1558380273,4,3
1558382199,2,2
1558384118,1,4
1558386060,0,4
1558387959,5,4
1558389889,4,4
1558391776,6,3
1558393728,2,2
1558395626,2,1
1558397539,6,15
1558399481,1,3
1558401411,1,1
1558403301,8,1
1558405222,3,4
1558407166,1,2
1558409065,1,6
1558411005,11,2
1558412904,9,3
1558414847,5,3
1558416748,3,2
1558418703,3,2
1558420578,7,0
1558422507,2,1
1558424442,3,2
1558426360,1,4
1558428265,6,3
1558430197,6,6
1558432127,8,12
1558434033,1,1
1558435947,2,4
1558437876,1,5
1558439794,3,5
1558441714,5,1
1558443639,7,4
1558445566,4,3
1558447506,4,3
1558449396,2,2
1558451319,3,3
1558453231,2,3
1558455142,4,3
1558456989,3,5
1558458974,1,5
1558460912,3,4
1558462962,3,149
1558464998,16,6
1558466890,8,5
1558469778,6,4
1558471689,1,3
1558473637,7,2
1558475546,2,4
1558477696,1,3
1558479767,1,2
1558481769,3,3
1558483699,1,6
1558485619,3,1
1558487532,4,0
1558489459,3,6
1558491393,4,5
1558493292,0,2
1558495475,7,3
1558497402,1,9
1558499304,4,10
1558501318,4,4
1558503162,2,5
1558505123,4,2
1558507014,146,7
1558508941,5,1
1558510824,3,3
1558512748,2,2
1558514681,2,4
1558516607,5,4
1558518514,3,8
1558520419,5,0
1558522361,3,2
1558524278,7,2
1558526202,3,3
1558528097,10,2
1558530078,3,6
1558531943,3,2
1558533830,4,4
1558535783,3,1
1558537693,4,3
1558539890,5,3
1558541805,4,2
1558543721,1,3
1558545643,6,1
1558547556,8,3
1558549867,10,3
1558551986,4,20
1558554016,4,7
1558555933,163,4
1558557885,5,3
1558560059,2,9
1558561935,1,4
1558563857,3,0
1558565796,4,1
1558567702,6,2
1558569673,5,3
1558571542,3,0
1558573512,3,2
1558575396,5,3
1558577565,5,3
1558579471,4,0
1558581374,3,6
1558583296,3,1
1558585238,2,6
1558587146,3,6
1558589055,1,1
1558590999,5,2
1558592926,5,5
1558594842,3,4
1558596771,2,2
1558598699,4,3
1558600582,5,2
1558602524,3,5
1558604438,1,2
1558606347,12,2
